date,total1,total2,total3,total4
2019-08-07 06:00:00+00:00,20.386122,9.291542,7.755192,9.768206
2019-08-07 07:00:00+00:00,21.123152,9.430804,6.751282,9.98314
2019-08-07 08:00:00+00:00,24.31717,10.999088,21.712345,9.084985
2019-08-07 09:00:00+00:00,16.888731,9.862312,95.76335,13.303833
2019-08-07 10:00:00+00:00,17.334433,9.233858,75.01651,9.64523
2019-08-07 11:00:00+00:00,23.304365,8.0497,9.671751,21.215475
2019-08-07 12:00:00+00:00,19.814342,12.094391,7.229534,12.572309
2019-08-07 13:00:00+00:00,16.250628,13.964473,8.511118,10.185627
2019-08-07 14:00:00+00:00,30.895878,10.41233,7.2281933,9.505814
2019-08-07 15:00:00+00:00,22.678385,9.269769,6.9315004,10.17963
2019-08-07 16:00:00+00:00,18.84401,9.628836,13.755247,10.776898
2019-08-07 17:00:00+00:00,19.272818,8.627884,8.636758,9.926108
2019-08-07 18:00:00+00:00,19.07877,9.01594,9.509274,14.855963
2019-08-07 19:00:00+00:00,17.266214,24.764357,7.765834,13.383805
2019-08-07 20:00:00+00:00,19.179993,65.653114,5.713467,181.70274
2019-08-07 21:00:00+00:00,24.49295,65.11866,14.167333,399.7172
2019-08-07 22:00:00+00:00,21.146847,39.280556,13.678192,126.47233
2019-08-07 23:00:00+00:00,17.881842,27.68495,7.340218,8.465807
2019-08-08 00:00:00+00:00,23.931025,10.085035,8.11409,12.449652
2019-08-08 01:00:00+00:00,160.70757,9.616787,6.726817,9.472657
2019-08-08 02:00:00+00:00,246.32574,10.933149,6.929685,9.689045
2019-08-08 03:00:00+00:00,143.1089,12.195279,6.741044,12.599699
2019-08-08 04:00:00+00:00,18.149675,9.739704,7.6968403,9.019166
2019-08-08 05:00:00+00:00,16.943304,12.419134,6.262062,10.175273
2019-08-08 06:00:00+00:00,16.278776,12.588506,7.6396313,8.011453
2019-08-08 07:00:00+00:00,16.76039,11.569442,7.319048,9.654574
2019-08-08 08:00:00+00:00,17.115961,9.844079,15.628719,10.315494
2019-08-08 09:00:00+00:00,16.173243,9.370829,91.67163,12.138075
2019-08-08 10:00:00+00:00,20.922886,9.560062,71.088486,17.270582
2019-08-08 11:00:00+00:00,36.86679,8.777912,5.7862206,27.851906
2019-08-08 12:00:00+00:00,25.083347,9.188453,8.898421,11.15588
2019-08-08 13:00:00+00:00,18.933273,10.882166,7.5024858,6.8911705
2019-08-08 14:00:00+00:00,18.553848,10.641614,7.513691,10.4221325
2019-08-08 15:00:00+00:00,24.027246,8.981109,9.6593275,10.849144
2019-08-08 16:00:00+00:00,26.241562,8.409545,8.515923,11.68292
2019-08-08 17:00:00+00:00,30.607122,48.442066,9.514473,19.489925
2019-08-08 18:00:00+00:00,21.397171,63.257248,5.457548,3.9826818
2019-08-08 19:00:00+00:00,23.339535,14.453128,8.528818,13.677148
2019-08-08 20:00:00+00:00,24.975773,10.297533,4.22561,11.492878
2019-08-08 21:00:00+00:00,23.845137,10.904307,12.066206,14.961108
2019-08-08 22:00:00+00:00,70.19031,9.166259,6.703362,14.757663
2019-08-08 23:00:00+00:00,22.082241,10.469608,6.2950373,10.541702
2019-08-09 00:00:00+00:00,19.640947,14.981133,7.13847,5.3014374
2019-08-09 01:00:00+00:00,19.773718,12.028957,68.32065,7.2835436
2019-08-09 02:00:00+00:00,38.312298,9.277765,58.962994,10.666332
2019-08-09 03:00:00+00:00,41.19543,8.517619,5.991224,11.9379
2019-08-09 04:00:00+00:00,29.324139,10.493922,6.6021996,10.835712
2019-08-09 05:00:00+00:00,22.550041,10.249806,7.49743,10.462269
2019-08-09 06:00:00+00:00,23.355885,9.224311,7.377605,8.396707
2019-08-09 07:00:00+00:00,23.205494,8.483247,6.1704164,5.5113907
2019-08-09 08:00:00+00:00,21.793497,9.087145,40.57492,7.849396
2019-08-09 09:00:00+00:00,20.155996,7.915285,7.551189,6.663183
2019-08-09 10:00:00+00:00,18.914253,9.073153,26.193394,6.2016587
2019-08-09 11:00:00+00:00,27.200796,10.419528,39.03969,24.396885
2019-08-09 12:00:00+00:00,20.51493,10.094654,7.368275,12.946325
2019-08-09 13:00:00+00:00,19.043743,9.339136,8.892157,11.233042
2019-08-09 14:00:00+00:00,30.47496,9.824188,8.4260025,10.738667
2019-08-09 15:00:00+00:00,88.07457,9.331906,6.244907,7.0158668
2019-08-09 16:00:00+00:00,98.34003,13.715928,5.965047,4.487331
2019-08-09 17:00:00+00:00,87.51339,11.654739,7.6899133,8.021248
2019-08-09 18:00:00+00:00,82.30751,8.627797,9.747339,10.587372
2019-08-09 19:00:00+00:00,23.076412,9.358915,8.322131,17.654942
2019-08-09 20:00:00+00:00,19.005365,12.261448,10.016949,12.408835
2019-08-09 21:00:00+00:00,56.530922,61.0429,5.578464,13.004855
2019-08-09 22:00:00+00:00,96.77497,64.75089,4.112183,6.100077
2019-08-09 23:00:00+00:00,85.86606,67.333176,5.7793317,4.7835417
2019-08-10 00:00:00+00:00,77.95654,48.918186,4.5811257,7.4711123
2019-08-10 01:00:00+00:00,85.46086,12.335335,5.210793,8.984224
2019-08-10 02:00:00+00:00,88.46295,10.889841,6.5164704,9.858728
2019-08-10 03:00:00+00:00,78.32661,8.910162,10.256619,180.33907
2019-08-10 04:00:00+00:00,83.14601,6.445224,11.390271,395.95932
2019-08-10 05:00:00+00:00,88.455765,8.275027,7.628621,74.035706
2019-08-10 06:00:00+00:00,74.65153,42.752163,4.7789807,15.021948
2019-08-10 07:00:00+00:00,65.873505,64.22345,3.3891745,6.6486497
2019-08-10 08:00:00+00:00,66.194824,65.28519,4.197417,5.61683
2019-08-10 09:00:00+00:00,63.970013,66.82002,66.28636,7.813633
2019-08-10 10:00:00+00:00,27.31423,70.73973,68.86554,7.312442
2019-08-10 11:00:00+00:00,17.11778,63.914227,22.395727,21.01129
2019-08-10 12:00:00+00:00,12.987421,61.651672,40.31848,10.248977
2019-08-10 13:00:00+00:00,13.666135,63.11565,6.5363927,3.1959295
2019-08-10 14:00:00+00:00,17.343987,68.08855,5.559538,10.698639
2019-08-10 15:00:00+00:00,15.131369,68.176926,5.209025,8.205535
2019-08-10 16:00:00+00:00,21.080612,54.864704,4.5733085,10.78799
2019-08-10 17:00:00+00:00,19.133713,11.878586,42.112713,8.124963
2019-08-10 18:00:00+00:00,14.550967,8.57156,5.280539,16.30204
2019-08-10 19:00:00+00:00,12.170827,9.830497,7.4561653,9.62912
2019-08-10 20:00:00+00:00,11.412306,10.602253,7.8614845,11.604068
2019-08-10 21:00:00+00:00,12.806268,8.587615,8.083143,10.3600025
2019-08-10 22:00:00+00:00,22.613075,8.685595,6.5745053,11.121392
2019-08-10 23:00:00+00:00,15.388847,9.109046,6.857003,10.30649
2019-08-11 00:00:00+00:00,28.340904,8.980365,39.85662,12.168861
2019-08-11 01:00:00+00:00,33.586784,8.4720335,7.112195,11.999058
2019-08-11 02:00:00+00:00,12.659175,11.224036,7.3600993,142.1685
2019-08-11 03:00:00+00:00,25.728214,15.328578,7.605056,404.87177
2019-08-11 04:00:00+00:00,17.615004,14.057489,6.322775,40.92702
2019-08-11 05:00:00+00:00,11.227343,90.67601,7.2835245,6.673195
2019-08-11 06:00:00+00:00,8.217949,93.460625,42.536484,5.738821
2019-08-11 07:00:00+00:00,8.135077,94.32186,7.0823183,5.724048
2019-08-11 08:00:00+00:00,10.973562,92.70825,6.8209357,5.7997656
2019-08-11 09:00:00+00:00,11.026235,93.00045,6.878216,5.324379
2019-08-11 10:00:00+00:00,26.278578,44.337906,7.9441457,16.944998
2019-08-11 11:00:00+00:00,13.52722,10.589073,57.61126,24.554626
2019-08-11 12:00:00+00:00,9.519963,9.531017,22.827318,17.823778
2019-08-11 13:00:00+00:00,8.770271,9.429246,23.778181,14.079129
2019-08-11 14:00:00+00:00,11.712509,8.141328,8.067574,10.895646
2019-08-11 15:00:00+00:00,21.93213,88.710884,5.8964686,15.850783
2019-08-11 16:00:00+00:00,30.625761,93.36749,4.4377584,9.249273
2019-08-11 17:00:00+00:00,48.399265,15.9996,6.86494,13.225566
2019-08-11 18:00:00+00:00,28.17031,9.218963,21.327637,15.702724
2019-08-11 19:00:00+00:00,14.772663,8.167235,25.68666,13.222156
2019-08-11 20:00:00+00:00,13.905643,10.110509,6.554777,11.268078
2019-08-11 21:00:00+00:00,10.845712,8.724409,8.511436,17.31676
2019-08-11 22:00:00+00:00,11.567201,12.362496,8.483005,20.770138
2019-08-11 23:00:00+00:00,15.0437975,13.159973,8.004548,4.7841663
2019-08-12 00:00:00+00:00,14.709093,11.26585,7.6728444,9.01192
2019-08-12 01:00:00+00:00,11.831196,7.6008377,33.739098,10.993232
2019-08-12 02:00:00+00:00,11.536865,69.44009,19.064604,15.979497
2019-08-12 03:00:00+00:00,13.434163,95.63571,7.371805,9.222765
2019-08-12 04:00:00+00:00,17.301737,34.409527,41.814903,10.843013
2019-08-12 05:00:00+00:00,13.054193,8.709024,6.0603075,5.7251368
2019-08-12 06:00:00+00:00,12.728652,9.271241,8.227125,4.9259667
2019-08-12 07:00:00+00:00,9.402506,10.629186,8.404697,4.903352
2019-08-12 08:00:00+00:00,10.13533,9.231676,7.858179,4.874613
2019-08-12 09:00:00+00:00,8.353921,7.2293077,39.96661,6.3508205
2019-08-12 10:00:00+00:00,6.628541,7.6433053,36.225838,6.1363463
2019-08-12 11:00:00+00:00,8.283762,8.366178,8.761912,13.840953
2019-08-12 12:00:00+00:00,11.180743,8.817712,7.9606934,19.054478
2019-08-12 13:00:00+00:00,13.541954,10.731956,6.0741944,15.93616
2019-08-12 14:00:00+00:00,13.765427,11.440502,42.41507,11.054209
2019-08-12 15:00:00+00:00,17.33092,8.729071,7.581058,13.940182
2019-08-12 16:00:00+00:00,33.588257,8.038341,7.921974,13.303304
2019-08-12 17:00:00+00:00,14.379705,11.129253,10.930614,14.5067625
2019-08-12 18:00:00+00:00,13.013976,13.180334,10.44884,17.671213
2019-08-12 19:00:00+00:00,14.2300415,8.976841,6.7903576,8.753704
2019-08-12 20:00:00+00:00,22.2039,68.54178,7.078031,18.782063
2019-08-12 21:00:00+00:00,16.786001,81.213135,7.124466,18.400679
2019-08-12 22:00:00+00:00,20.2258,10.667262,8.518504,24.568045
2019-08-12 23:00:00+00:00,21.982197,15.211932,6.847468,11.065911
2019-08-13 00:00:00+00:00,81.55002,10.705252,7.7958217,12.432911
2019-08-13 01:00:00+00:00,69.072975,12.501418,19.467697,11.001466
2019-08-13 02:00:00+00:00,70.036476,12.6263275,17.969141,11.101394
2019-08-13 03:00:00+00:00,71.15849,10.628262,41.062355,12.453715
2019-08-13 04:00:00+00:00,85.277954,8.975741,4.621846,10.182807
2019-08-13 05:00:00+00:00,90.67993,9.579252,6.4771028,8.80847
2019-08-13 06:00:00+00:00,94.40337,8.493248,7.203916,10.05123
2019-08-13 07:00:00+00:00,72.50769,8.928316,7.1295,9.754875
2019-08-13 08:00:00+00:00,66.75653,9.810355,6.385583,10.430283
2019-08-13 09:00:00+00:00,63.966885,14.57527,5.1486683,10.621997
2019-08-13 10:00:00+00:00,65.407845,10.833384,6.5280538,16.75955
2019-08-13 11:00:00+00:00,51.43982,10.569827,39.799778,18.506193
2019-08-13 12:00:00+00:00,43.63672,9.169358,7.0055733,8.203997
2019-08-13 13:00:00+00:00,34.93672,10.618596,7.257894,7.847504
2019-08-13 14:00:00+00:00,14.078268,9.435313,8.959682,7.2660155
2019-08-13 15:00:00+00:00,11.25179,9.425305,10.666988,8.802844
2019-08-13 16:00:00+00:00,12.27883,9.714878,11.836978,9.88666
2019-08-13 17:00:00+00:00,13.429115,8.398585,9.536529,9.672261
2019-08-13 18:00:00+00:00,12.29088,8.712731,7.970848,9.471113
2019-08-13 19:00:00+00:00,8.720675,10.741384,8.411967,9.575429
2019-08-13 20:00:00+00:00,10.352002,9.729893,40.57092,13.2277155
2019-08-13 21:00:00+00:00,7.741998,9.902463,17.931854,16.614399
2019-08-13 22:00:00+00:00,6.607728,9.659239,53.162384,9.369673
2019-08-13 23:00:00+00:00,9.39227,9.436012,23.813358,12.072644
2019-08-14 00:00:00+00:00,13.0065155,16.12906,9.761504,13.169573
2019-08-14 01:00:00+00:00,12.196197,16.610277,8.511173,8.325835
2019-08-14 02:00:00+00:00,13.444445,17.595411,7.5034103,7.7047377
2019-08-14 03:00:00+00:00,10.003625,18.127617,6.671388,8.528911
2019-08-14 04:00:00+00:00,14.107996,19.613152,6.511139,8.689353
2019-08-14 05:00:00+00:00,13.194636,25.946295,7.120779,6.2025766
2019-08-14 06:00:00+00:00,6.629065,15.300127,7.2739415,7.035661
2019-08-14 07:00:00+00:00,11.347667,13.155822,19.209139,11.663535
2019-08-14 08:00:00+00:00,6.213482,10.554146,28.364822,11.99914
2019-08-14 09:00:00+00:00,9.093374,10.770351,8.451819,9.298869
2019-08-14 10:00:00+00:00,8.938385,10.532507,32.01831,9.048053
2019-08-14 11:00:00+00:00,15.476764,9.680355,34.463573,15.708975
2019-08-14 12:00:00+00:00,35.173176,9.732911,5.1195326,10.657862
2019-08-14 13:00:00+00:00,12.226614,12.002168,27.91341,11.11343
2019-08-14 14:00:00+00:00,8.317219,13.631135,23.684189,9.424923
2019-08-14 15:00:00+00:00,9.462365,15.200485,7.061589,2.7251706
2019-08-14 16:00:00+00:00,11.541617,53.1606,8.363591,10.2692585
2019-08-14 17:00:00+00:00,15.031783,35.370953,8.895438,10.850768
2019-08-14 18:00:00+00:00,7.5648813,11.271421,7.9694014,9.025799
2019-08-14 19:00:00+00:00,11.678148,18.404081,6.622051,11.674355
2019-08-14 20:00:00+00:00,9.360842,45.130703,6.9736214,8.662993
2019-08-14 21:00:00+00:00,14.824988,51.36901,6.663579,7.5065103
2019-08-14 22:00:00+00:00,20.980438,49.98307,37.685513,11.21428
2019-08-14 23:00:00+00:00,27.438156,50.44914,5.884966,9.470054
2019-08-15 00:00:00+00:00,24.645601,45.781696,18.417841,9.914799
2019-08-15 01:00:00+00:00,24.264711,44.122334,37.559597,6.5645804
2019-08-15 02:00:00+00:00,22.719915,50.392708,5.158909,3.627412
2019-08-15 03:00:00+00:00,24.520178,25.68262,6.1314635,4.025835
2019-08-15 04:00:00+00:00,11.888899,13.602547,7.968973,7.2983313
2019-08-15 05:00:00+00:00,7.4805,14.928144,7.2804494,7.6266537
2019-08-15 06:00:00+00:00,11.419085,10.724844,41.23321,9.551491
2019-08-15 07:00:00+00:00,12.294842,9.877759,7.1735787,8.833231
2019-08-15 08:00:00+00:00,17.35094,10.454028,7.7059226,4.7759757
2019-08-15 09:00:00+00:00,11.160111,9.543389,10.982902,4.332234
2019-08-15 10:00:00+00:00,13.21297,10.09486,34.196186,10.801563
2019-08-15 11:00:00+00:00,9.931387,11.358014,60.876583,9.65876
2019-08-15 12:00:00+00:00,23.456823,9.758942,26.845863,15.153704
2019-08-15 13:00:00+00:00,26.273726,7.5629225,29.214622,13.44459
2019-08-15 14:00:00+00:00,11.8622055,9.433531,10.144472,9.986484
2019-08-15 15:00:00+00:00,7.480302,11.607776,7.621601,9.185704
2019-08-15 16:00:00+00:00,12.806244,32.978123,7.3570127,13.188988
2019-08-15 17:00:00+00:00,15.250261,17.378284,40.757614,15.465282
2019-08-15 18:00:00+00:00,10.7498865,11.991529,7.5438976,11.845238
2019-08-15 19:00:00+00:00,10.129992,15.57353,8.052686,8.931328
2019-08-15 20:00:00+00:00,13.790013,13.782997,8.200587,9.260596
2019-08-15 21:00:00+00:00,14.039902,12.292102,7.7895703,8.963747
2019-08-15 22:00:00+00:00,28.783878,17.038818,5.592409,12.343321
2019-08-15 23:00:00+00:00,25.38649,17.582327,6.2575064,8.754421
2019-08-16 00:00:00+00:00,21.110262,13.802625,8.15121,17.75529
2019-08-16 01:00:00+00:00,14.755605,14.094542,7.6026635,10.437416
2019-08-16 02:00:00+00:00,9.18826,14.226514,16.767763,8.869803
2019-08-16 03:00:00+00:00,10.112468,12.93591,30.299173,11.150275
2019-08-16 04:00:00+00:00,12.995797,13.253805,6.3502426,5.581101
2019-08-16 05:00:00+00:00,10.474151,13.345702,7.977253,3.64813
2019-08-16 06:00:00+00:00,13.439538,12.608967,7.921064,4.048959
2019-08-16 07:00:00+00:00,7.9607944,12.177562,8.181347,3.3394482
2019-08-16 08:00:00+00:00,6.552108,13.4124365,36.061375,3.8426547
2019-08-16 09:00:00+00:00,8.608845,13.801102,9.735667,6.80206
2019-08-16 10:00:00+00:00,5.8067503,11.810167,44.688175,4.097391
2019-08-16 11:00:00+00:00,3.6710672,10.590171,34.016384,13.847933
2019-08-16 12:00:00+00:00,20.654621,12.877283,25.900875,6.0377636
2019-08-16 13:00:00+00:00,78.63785,12.2793865,38.37245,9.575231
2019-08-16 14:00:00+00:00,38.29522,13.802478,6.0095325,12.1222925
2019-08-16 15:00:00+00:00,30.04548,12.894245,6.6403594,9.719719
2019-08-16 16:00:00+00:00,9.0969515,22.536768,9.187901,322.11108
2019-08-16 17:00:00+00:00,6.692799,21.139658,6.7388153,237.75853
2019-08-16 18:00:00+00:00,4.8020034,16.354235,6.280229,3.9973507
2019-08-16 19:00:00+00:00,10.200417,18.265951,8.200824,9.065327
2019-08-16 20:00:00+00:00,6.131874,22.679335,7.6166887,12.4439
2019-08-16 21:00:00+00:00,14.202148,22.426516,9.599478,8.324721
2019-08-16 22:00:00+00:00,9.285538,22.008402,9.886429,7.144884
2019-08-16 23:00:00+00:00,12.751148,22.505125,7.129322,7.521035
2019-08-17 00:00:00+00:00,8.892444,23.915821,6.8399115,18.214556
2019-08-17 01:00:00+00:00,10.804252,24.47358,15.357827,8.529549
2019-08-17 02:00:00+00:00,6.626336,23.192123,32.307384,9.256868
2019-08-17 03:00:00+00:00,8.012433,24.526194,6.943898,6.856348
2019-08-17 04:00:00+00:00,6.1554747,23.49659,7.3497386,6.276515
2019-08-17 05:00:00+00:00,9.736438,22.56161,6.776118,9.046539
2019-08-17 06:00:00+00:00,7.483827,22.279484,6.254002,5.9836717
2019-08-17 07:00:00+00:00,9.586142,21.709864,7.11294,7.1109023
2019-08-17 08:00:00+00:00,14.076871,21.81512,17.13214,7.749723
2019-08-17 09:00:00+00:00,7.7837205,25.066442,28.354425,9.167597
2019-08-17 10:00:00+00:00,8.091016,25.265049,7.009448,6.6541066
2019-08-17 11:00:00+00:00,10.347899,23.974306,8.137912,6.814139
2019-08-17 12:00:00+00:00,7.599608,23.441818,5.700189,12.521278
2019-08-17 13:00:00+00:00,24.531096,23.744928,60.0327,11.221138
2019-08-17 14:00:00+00:00,19.783005,21.582571,7.9515853,10.784348
2019-08-17 15:00:00+00:00,25.900051,20.599827,9.593153,4.803085
2019-08-17 16:00:00+00:00,29.06534,22.315563,5.700733,4.258322
2019-08-17 17:00:00+00:00,24.831137,27.320412,5.557167,10.452302
2019-08-17 18:00:00+00:00,14.340236,24.737972,6.893885,2.652242
2019-08-17 19:00:00+00:00,13.59969,24.073572,6.944403,2.6707766
2019-08-17 20:00:00+00:00,7.478807,24.259214,5.6897182,2.2485676
2019-08-17 21:00:00+00:00,8.097028,24.52435,7.38938,1.8580098
2019-08-17 22:00:00+00:00,7.2115517,22.46928,39.487778,5.7529335
2019-08-17 23:00:00+00:00,5.423605,21.241072,6.999729,10.273554
2019-08-18 00:00:00+00:00,7.7085285,23.90368,5.6307254,16.49087
2019-08-18 01:00:00+00:00,8.805848,27.998589,8.841889,8.813484
2019-08-18 02:00:00+00:00,10.522613,24.48019,7.1698546,7.5953794
2019-08-18 03:00:00+00:00,25.401514,45.077118,4.8802056,10.185358
2019-08-18 04:00:00+00:00,30.430618,77.66174,29.921331,5.32975
2019-08-18 05:00:00+00:00,9.3169155,111.610306,14.8221,8.71715
2019-08-18 06:00:00+00:00,7.1777167,110.61723,7.6621222,10.561632
2019-08-18 07:00:00+00:00,9.421673,107.05456,6.6231046,10.5485525
2019-08-18 08:00:00+00:00,6.523251,109.64235,7.906225,9.581974
2019-08-18 09:00:00+00:00,8.233437,109.82208,12.754388,11.615807
2019-08-18 10:00:00+00:00,8.008497,105.317505,37.755722,9.768667
2019-08-18 11:00:00+00:00,9.29761,105.89293,23.18504,9.330713
2019-08-18 12:00:00+00:00,13.191691,107.08722,7.103555,16.788792
2019-08-18 13:00:00+00:00,9.624981,103.62027,8.097208,10.524569
2019-08-18 14:00:00+00:00,15.480415,102.342384,6.1883755,10.994716
2019-08-18 15:00:00+00:00,24.025053,97.840164,5.326912,10.860109
2019-08-18 16:00:00+00:00,43.60938,11.007903,8.947323,11.20289
2019-08-18 17:00:00+00:00,44.823517,11.591911,5.7805624,10.686813
2019-08-18 18:00:00+00:00,45.566074,14.506689,13.515799,8.123722
2019-08-18 19:00:00+00:00,9.034547,37.915245,7.4021564,12.386997
2019-08-18 20:00:00+00:00,16.60859,48.260628,7.213236,8.9752865
2019-08-18 21:00:00+00:00,11.084495,49.27603,7.188248,4.3267903
2019-08-18 22:00:00+00:00,15.200627,39.684265,9.839623,2.4900396
2019-08-18 23:00:00+00:00,13.170773,48.819576,6.9710374,7.6887846
2019-08-19 00:00:00+00:00,26.130445,62.29295,5.243935,9.223643
2019-08-19 01:00:00+00:00,24.94402,54.674366,5.437556,8.229683
2019-08-19 02:00:00+00:00,13.748655,50.021168,5.844589,6.698762
2019-08-19 03:00:00+00:00,8.087875,17.404219,7.3962755,6.023786
2019-08-19 04:00:00+00:00,12.689398,14.507447,7.385928,9.338736
2019-08-19 05:00:00+00:00,9.153025,12.3754015,7.0053473,8.214938
2019-08-19 06:00:00+00:00,15.40139,13.68659,7.8812504,7.858033
2019-08-19 07:00:00+00:00,11.583436,9.671124,8.199528,8.324371
2019-08-19 08:00:00+00:00,15.595947,10.503713,6.1982822,9.442927
2019-08-19 09:00:00+00:00,11.39529,12.589475,53.91914,8.88806
2019-08-19 10:00:00+00:00,10.658248,11.443337,111.26053,10.656398
2019-08-19 11:00:00+00:00,9.705734,10.580563,40.11009,10.254014
2019-08-19 12:00:00+00:00,9.217973,15.048177,7.694248,15.134208
2019-08-19 13:00:00+00:00,13.866849,11.216991,7.810687,8.672131
2019-08-19 14:00:00+00:00,30.851944,9.817451,7.704721,10.73746
2019-08-19 15:00:00+00:00,16.50884,11.434358,6.7246027,11.68313
2019-08-19 16:00:00+00:00,12.399471,12.408098,6.739204,15.817236
2019-08-19 17:00:00+00:00,12.597017,10.414041,8.821563,5.505117
2019-08-19 18:00:00+00:00,13.538369,9.089516,8.220257,11.08153
2019-08-19 19:00:00+00:00,8.505032,9.785027,7.721191,7.6127787
2019-08-19 20:00:00+00:00,10.964948,10.655701,6.3762503,9.664932
2019-08-19 21:00:00+00:00,13.032742,78.875725,10.56076,13.833641
2019-08-19 22:00:00+00:00,8.724153,78.76272,9.396757,15.24316
2019-08-19 23:00:00+00:00,15.213272,12.613377,8.992342,14.0816
2019-08-20 00:00:00+00:00,9.268146,13.843738,8.554879,11.391853
2019-08-20 01:00:00+00:00,13.225838,48.720863,26.463997,11.067383
2019-08-20 02:00:00+00:00,15.181228,73.410904,6.8338256,14.103116
2019-08-20 03:00:00+00:00,27.26013,123.33459,7.169859,13.579978
2019-08-20 04:00:00+00:00,37.857117,130.55878,6.621105,13.916965
2019-08-20 05:00:00+00:00,25.748833,124.894554,4.130586,15.511408
2019-08-20 06:00:00+00:00,12.38605,33.684666,7.910331,12.483789
2019-08-20 07:00:00+00:00,11.855133,10.358573,8.106114,9.876468
2019-08-20 08:00:00+00:00,8.147045,9.70401,8.043944,7.9903526
2019-08-20 09:00:00+00:00,7.291046,11.332711,50.60901,5.2411866
2019-08-20 10:00:00+00:00,13.046752,11.328246,83.63711,7.4918666
2019-08-20 11:00:00+00:00,13.826532,8.62999,17.235966,14.67995
2019-08-20 12:00:00+00:00,40.20106,8.471681,24.478474,15.298072
2019-08-20 13:00:00+00:00,46.69883,11.700052,37.562,26.162416
2019-08-20 14:00:00+00:00,21.344263,9.841332,11.384729,24.800531
2019-08-20 15:00:00+00:00,10.485291,24.091208,11.288317,12.829523
2019-08-20 16:00:00+00:00,9.961031,48.75345,8.024214,10.084485
2019-08-20 17:00:00+00:00,8.357975,43.22776,7.269696,9.989797
2019-08-20 18:00:00+00:00,9.825497,54.614693,5.9922414,15.109335
2019-08-20 19:00:00+00:00,13.434016,42.77217,6.010225,13.155519
2019-08-20 20:00:00+00:00,12.397219,50.897186,7.1107416,12.525808
2019-08-20 21:00:00+00:00,11.0963955,44.904423,9.0647745,9.646575
2019-08-20 22:00:00+00:00,12.984362,50.176044,6.5541863,4.4647255
2019-08-20 23:00:00+00:00,10.4319315,61.56688,7.7788053,16.659288
2019-08-21 00:00:00+00:00,10.103255,55.607674,21.87255,14.207311
2019-08-21 01:00:00+00:00,15.281344,57.330215,7.5661316,11.691635
2019-08-21 02:00:00+00:00,14.96822,46.813694,6.821771,7.6222725
2019-08-21 03:00:00+00:00,18.663958,37.035896,7.5171795,7.499746
2019-08-21 04:00:00+00:00,35.90676,14.031166,4.7485847,10.734292
2019-08-21 05:00:00+00:00,16.093843,9.70167,8.506145,9.979064
2019-08-21 06:00:00+00:00,15.914443,9.633903,8.088092,9.292629
2019-08-21 07:00:00+00:00,15.240391,10.459051,7.081971,9.527652
2019-08-21 08:00:00+00:00,13.221616,11.751023,21.174679,9.801917
2019-08-21 09:00:00+00:00,10.220207,10.368187,49.396988,12.090618
2019-08-21 10:00:00+00:00,8.042654,8.540574,14.118433,15.136555
2019-08-21 11:00:00+00:00,16.648832,10.363706,8.536771,23.145397
2019-08-21 12:00:00+00:00,12.956817,10.220657,8.06161,10.343006
2019-08-21 13:00:00+00:00,30.147335,39.721577,8.601735,18.277842
2019-08-21 14:00:00+00:00,27.234936,50.0052,8.911571,15.950501
2019-08-21 15:00:00+00:00,19.02736,50.079575,8.412577,9.755787
2019-08-21 16:00:00+00:00,65.51223,49.508057,4.1315985,8.676717
2019-08-21 17:00:00+00:00,68.05658,55.06893,5.276543,14.862348
2019-08-21 18:00:00+00:00,63.657475,122.33411,6.983202,23.941101
2019-08-21 19:00:00+00:00,61.048065,86.94153,3.541557,15.8649435
2019-08-21 20:00:00+00:00,62.50013,103.15106,5.0328393,30.168404
2019-08-21 21:00:00+00:00,66.4445,118.23243,1.5165235,413.87073
2019-08-21 22:00:00+00:00,67.346596,93.08785,4.0813103,271.60284
2019-08-21 23:00:00+00:00,40.12847,43.78643,7.7736983,17.028084
2019-08-22 00:00:00+00:00,19.591824,60.0013,6.974093,13.942483
2019-08-22 01:00:00+00:00,103.51127,116.899574,25.266504,20.889423
2019-08-22 02:00:00+00:00,216.58492,130.61595,12.759756,5.321121
2019-08-22 03:00:00+00:00,193.25249,132.36272,10.2457075,7.275374
2019-08-22 04:00:00+00:00,48.605247,130.25165,4.66503,12.607998
2019-08-22 05:00:00+00:00,29.116728,120.24785,4.9823356,11.204216
2019-08-22 06:00:00+00:00,25.433344,128.99272,6.067665,12.960697
2019-08-22 07:00:00+00:00,25.353903,66.2178,4.981285,12.513206
2019-08-22 08:00:00+00:00,16.17176,48.964592,5.1899643,10.774494
2019-08-22 09:00:00+00:00,18.196428,42.680836,72.33288,11.079065
2019-08-22 10:00:00+00:00,13.257882,47.407436,82.05594,6.48969
2019-08-22 11:00:00+00:00,27.352879,47.91602,6.752869,20.034567
2019-08-22 12:00:00+00:00,19.357773,50.738583,5.8799577,17.646984
2019-08-22 13:00:00+00:00,18.718275,50.467663,5.162812,15.463104
2019-08-22 14:00:00+00:00,21.359951,41.51914,6.326507,10.571881
2019-08-22 15:00:00+00:00,21.288288,35.74952,7.822419,11.437801
2019-08-22 16:00:00+00:00,19.573853,12.287372,10.72213,15.159232
2019-08-22 17:00:00+00:00,23.021303,10.633679,6.4272923,24.203022
2019-08-22 18:00:00+00:00,18.247124,9.66495,6.449343,18.392996
